symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2020-04-22 00:00:00+00:00,276.1,277.9,272.2,273.61,29264342,67.6810637113,68.1223020839,66.7250472373,67.0706839625,117057368,0.0,1.0
AAPL,2020-04-23 00:00:00+00:00,275.03,281.75,274.87,275.87,31203582,67.418772012,69.0660619365,67.3795508233,67.6246832526,124814328,0.0,1.0
AAPL,2020-04-24 00:00:00+00:00,282.97,283.01,277.0,277.2,31627183,69.3651235001,69.3749287973,67.9016828976,67.9507093834,126508732,0.0,1.0
AAPL,2020-04-27 00:00:00+00:00,283.17,284.54,279.95,281.8,29271893,69.414149986,69.749981414,68.6248235638,69.0783185579,117087572,0.0,1.0
AAPL,2020-04-28 00:00:00+00:00,278.58,285.83,278.2,285.08,28001187,68.2889921358,70.0662022477,68.1958418127,69.8823529258,112004748,0.0,1.0
AAPL,2020-04-29 00:00:00+00:00,287.73,289.67,283.89,284.73,34320204,70.5319538633,71.007510776,69.590645335,69.7965565756,137280816,0.0,1.0
AAPL,2020-04-30 00:00:00+00:00,293.8,294.53,288.35,289.96,45765968,72.0199077087,72.1988543821,70.6839359694,71.0785991805,183063872,0.0,1.0
AAPL,2020-05-01 00:00:00+00:00,289.07,299.0,285.85,286.25,60154175,70.8604313184,73.2945963407,70.0711048963,70.169157868,240616700,0.0,1.0
AAPL,2020-05-04 00:00:00+00:00,293.16,293.69,286.32,289.17,33391986,71.863022954,71.9929431415,70.186317138,70.8849445614,133567944,0.0,1.0
AAPL,2020-05-05 00:00:00+00:00,297.56,301.0,294.46,295.06,36937795,72.9416056426,73.7848611992,72.181695112,72.3287745695,147751180,0.0,1.0
AAPL,2020-05-06 00:00:00+00:00,300.63,303.24,298.87,300.46,35583438,73.6941622004,74.3339578407,73.2627291249,73.6524896874,142333752,0.0,1.0
AAPL,2020-05-07 00:00:00+00:00,303.74,305.17,301.97,303.22,28803764,74.4565240553,74.8070634291,74.0226396555,74.3290551921,115215056,0.0,1.0
AAPL,2020-05-08 00:00:00+00:00,310.13,310.35,304.29,305.64,33511985,76.2239288701,76.278000596,74.7885703282,75.1203741007,134047940,0.82,1.0
AAPL,2020-05-11 00:00:00+00:00,315.01,317.05,307.24,308.1,36486561,77.4233380626,77.92473043,75.5136230163,75.7249943084,145946244,0.0,1.0
AAPL,2020-05-12 00:00:00+00:00,311.41,319.69,310.91,317.83,40575263,76.5385280025,78.5735911407,76.4156377164,78.1164392763,162301052,0.0,1.0
AAPL,2020-05-13 00:00:00+00:00,307.65,315.95,303.21,312.15,50155639,75.6143930509,77.6543718005,74.5231273101,76.720405626,200622556,0.0,1.0
AAPL,2020-05-14 00:00:00+00:00,309.54,309.79,301.53,304.51,39732269,76.0789183324,76.1403634755,74.1102159488,74.842642054,158929076,0.0,1.0
AAPL,2020-05-15 00:00:00+00:00,307.71,307.9,300.21,300.35,41587094,75.6291398852,75.675838194,73.7857855934,73.8201948735,166348376,0.0,1.0
AAPL,2020-05-18 00:00:00+00:00,314.96,316.5,310.32,313.17,33843125,77.411049034,77.7895511153,76.2706271788,76.9711018097,135372500,0.0,1.0
AAPL,2020-05-19 00:00:00+00:00,313.14,318.52,313.01,315.03,25432385,76.9637283925,78.2860278712,76.9317769181,77.4282536741,101729540,0.0,1.0
AAPL,2020-05-20 00:00:00+00:00,319.23,319.52,316.52,316.68,27876215,78.4605320775,78.5318084434,77.7944667267,77.8337916183,111504860,0.0,1.0
AAPL,2020-05-21 00:00:00+00:00,316.85,320.89,315.87,318.66,25672211,77.8755743155,78.8685278274,77.6347093547,78.3204371513,102688844,0.0,1.0
AAPL,2020-05-22 00:00:00+00:00,318.89,319.23,315.35,315.77,20450754,78.3769666829,78.4605320775,77.5069034572,77.6101312975,81803016,0.0,1.0
AAPL,2020-05-26 00:00:00+00:00,316.73,324.24,316.5,323.5,31380454,77.8460806469,79.6918927444,77.7895511153,79.510015121,125521816,0.0,1.0
AAPL,2020-05-27 00:00:00+00:00,318.11,318.71,313.09,316.14,28236274,78.1852578366,78.3327261799,76.9514393639,77.7010701092,112945096,0.0,1.0
AAPL,2020-05-28 00:00:00+00:00,318.25,323.44,315.63,316.77,33449103,78.2196671167,79.4952682866,77.5757220174,77.8559118698,133796412,0.0,1.0
AAPL,2020-05-29 00:00:00+00:00,317.94,321.15,316.47,319.25,38399532,78.1434751393,78.9324307762,77.7821776981,78.4654476889,153598128,0.0,1.0
AAPL,2020-06-01 00:00:00+00:00,321.85,322.35,317.21,317.75,20254653,79.1044771768,79.2273674629,77.9640553215,78.0967768306,81018612,0.0,1.0
AAPL,2020-06-02 00:00:00+00:00,323.34,323.44,318.93,320.75,21910704,79.4706902294,79.4952682866,78.3867979058,78.8341185473,87642816,0.0,1.0
AAPL,2020-06-03 00:00:00+00:00,325.12,326.2,322.3,324.66,26122804,79.908179648,80.173622666,79.2150784343,79.7951205848,104491216,0.0,1.0
AAPL,2020-06-04 00:00:00+00:00,322.32,325.62,320.78,324.39,21890091,79.2199940457,80.0310699341,78.8414919645,79.7287598303,87560364,0.0,1.0
AAPL,2020-06-05 00:00:00+00:00,331.5,331.75,323.23,323.35,34312550,81.4762596989,81.537704842,79.4436543665,79.4731480351,137250200,0.0,1.0
AAPL,2020-06-08 00:00:00+00:00,333.46,333.6,327.32,330.25,23913634,81.9579896205,81.9923989006,80.4488969069,81.1690339836,95654536,0.0,1.0
AAPL,2020-06-09 00:00:00+00:00,343.99,345.61,332.01,332.14,36928091,84.5460590462,84.9442235733,81.6016077908,81.6335592652,147712364,0.0,1.0
AAPL,2020-06-10 00:00:00+00:00,352.84,354.77,346.09,347.9,41662938,86.7212171106,87.195573615,85.062198248,85.5070610837,166651752,0.0,1.0
AAPL,2020-06-11 00:00:00+00:00,335.9,351.06,335.48,349.31,50415613,82.5576942168,86.283727692,82.4544663764,85.8536116906,201662452,0.0,1.0
AAPL,2020-06-12 00:00:00+00:00,338.8,347.8,334.22,344.72,50036513,83.2704578763,85.4824830265,82.1447828554,84.725478864,200146052,0.0,1.0
AAPL,2020-06-15 00:00:00+00:00,342.99,345.68,332.58,333.25,34702230,84.300278474,84.9614282133,81.7417027169,81.9063757003,138808920,0.0,1.0
AAPL,2020-06-16 00:00:00+00:00,352.08,353.2,344.72,351.46,41357182,86.5344238757,86.8096981166,84.725478864,86.3820399209,165428728,0.0,1.0
AAPL,2020-06-17 00:00:00+00:00,351.59,355.4,351.09,355.15,28601626,86.4139913953,87.3504153756,86.2911011092,87.2889702325,114406504,0.0,1.0
AAPL,2020-06-18 00:00:00+00:00,351.73,353.45,349.22,351.41,24205096,86.4484006754,86.8711432597,85.8314914391,86.3697508923,96820384,0.0,1.0
AAPL,2020-06-19 00:00:00+00:00,349.72,356.56,345.15,354.64,66118952,85.9543817252,87.6355208394,84.83116451,87.1636221406,264475808,0.0,1.0
AAPL,2020-06-22 00:00:00+00:00,358.87,359.46,351.15,351.34,33861316,88.2032739612,88.3482844989,86.3058479435,86.3525462522,135445264,0.0,1.0
AAPL,2020-06-23 00:00:00+00:00,366.53,372.38,362.27,364.0,53038869,90.0859531446,91.5237694923,89.0389279069,89.4641282969,212155476,0.0,1.0
AAPL,2020-06-24 00:00:00+00:00,360.06,368.79,358.52,365.0,48155849,88.4957528422,90.6414172379,88.117250761,89.7099088691,192623396,0.0,1.0
AAPL,2020-06-25 00:00:00+00:00,364.84,365.0,357.57,360.7,34380628,89.6705839775,89.7099088691,87.8837592173,88.6530524084,137522512,0.0,1.0
AAPL,2020-06-26 00:00:00+00:00,353.63,365.32,353.02,364.41,51314211,86.9153837627,89.7885586522,86.7654576136,89.5648983315,205256844,0.0,1.0
AAPL,2020-06-29 00:00:00+00:00,361.78,362.1736,351.28,353.25,32661519,88.9184954265,89.0152346597,86.3377994179,86.8219871452,130646076,0.0,1.0
AAPL,2020-06-30 00:00:00+00:00,364.8,365.98,360.0,360.08,35055821,89.6607527546,89.9507738299,88.4810060079,88.5006684537,140223284,0.0,1.0
AAPL,2020-07-01 00:00:00+00:00,364.11,367.36,363.91,365.12,27690454,89.4911641598,90.2899510196,89.4420080453,89.7394025378,110761816,0.0,1.0
AAPL,2020-07-02 00:00:00+00:00,364.11,370.47,363.64,367.85,28814516,89.4911641598,91.0543285993,89.3756472908,90.4103835,115258064,0.0,1.0
AAPL,2020-07-06 00:00:00+00:00,373.85,375.78,369.87,370.0,29745936,91.8850669335,92.3594234379,90.9068602559,90.9388117303,118983744,0.0,1.0
AAPL,2020-07-07 00:00:00+00:00,372.69,378.62,372.23,375.41,28206999,91.5999614697,93.0574402631,91.4869024064,92.2684846262,112827996,0.0,1.0
AAPL,2020-07-08 00:00:00+00:00,381.37,381.5,376.36,376.72,29274479,93.7333368367,93.7652883111,92.5019761698,92.5904571758,117097916,0.0,1.0
AAPL,2020-07-09 00:00:00+00:00,383.01,385.27,378.69,385.05,31420357,94.1364169752,94.6918810685,93.0746449031,94.6378093426,125681428,0.0,1.0
AAPL,2020-07-10 00:00:00+00:00,383.68,383.92,378.82,381.34,22564330,94.3010899586,94.360077296,93.1065963775,93.7259634196,90257320,0.0,1.0
AAPL,2020-07-13 00:00:00+00:00,381.91,399.82,381.03,389.06,47913079,93.8660583457,98.2679883946,93.6497714422,95.6233894373,191652316,0.0,1.0
AAPL,2020-07-14 00:00:00+00:00,388.23,389.02,375.51,379.36,42748119,95.4193915623,95.6135582144,92.2930626834,93.2393178865,170992476,0.0,1.0
AAPL,2020-07-15 00:00:00+00:00,390.9,396.99,385.96,395.96,38306874,96.0756256902,97.5724293752,94.8614696633,97.3192753858,153227496,0.0,1.0
AAPL,2020-07-16 00:00:00+00:00,386.09,389.62,383.62,386.25,27645927,94.8934211377,95.7610265577,94.2863431243,94.9327460293,110583708,0.0,1.0
AAPL,2020-07-17 00:00:00+00:00,385.31,388.59,383.36,387.95,23046755,94.7017122914,95.5078725683,94.2224401755,95.3505730021,92187020,0.0,1.0
AAPL,2020-07-20 00:00:00+00:00,393.43,394.0,384.25,385.67,22397208,96.697450538,96.8375454642,94.4411848848,94.7901932974,89588832,0.0,1.0
AAPL,2020-07-21 00:00:00+00:00,388.0,397.0,386.97,396.69,25627347,95.3628620307,97.5748871809,95.1097080413,97.4986952035,102509388,0.0,1.0
AAPL,2020-07-22 00:00:00+00:00,389.09,391.9,386.41,386.77,22250413,95.6307628545,96.3214062625,94.9720709208,95.0605519268,89001652,0.0,1.0
AAPL,2020-07-23 00:00:00+00:00,371.38,388.31,368.039,387.9935,49251108,91.27798892,95.4390540081,90.4568360281,95.361264457,197004432,0.0,1.0
AAPL,2020-07-24 00:00:00+00:00,370.46,371.88,356.58,363.95,46359716,91.0518707935,91.4008792061,87.6404364508,89.4518392682,185438864,0.0,1.0
AAPL,2020-07-27 00:00:00+00:00,379.24,379.62,373.92,374.84,30303548,93.2098242179,93.3032208353,91.9022715735,92.1283897,121214192,0.0,1.0
AAPL,2020-07-28 00:00:00+00:00,373.01,378.1986,372.99,377.47,25906375,91.6786112528,92.9538683299,91.6736956413,92.774792605,103625500,0.0,1.0
AAPL,2020-07-29 00:00:00+00:00,380.16,380.92,374.85,375.0,22582314,93.4359423443,93.6227355792,92.1308475057,92.1677145915,90329256,0.0,1.0
AAPL,2020-07-30 00:00:00+00:00,384.76,385.19,375.07,376.75,39532505,94.5665329766,94.6722186227,92.1849192316,92.597830593,158130020,0.0,1.0
AAPL,2020-07-31 00:00:00+00:00,425.04,425.66,403.3,411.535,93573867,104.4665744266,104.6189583814,99.123304786,101.1473077985,374295468,0.0,1.0
AAPL,2020-08-03 00:00:00+00:00,435.75,446.5457,431.57,432.8,77037847,107.0988843554,109.7522576791,106.0715215634,106.3738316672,308151388,0.0,1.0
AAPL,2020-08-04 00:00:00+00:00,438.66,443.16,433.55,436.53,43198092,107.8141058206,108.9201183957,106.5581670964,107.2905932017,172792368,0.0,1.0
AAPL,2020-08-05 00:00:00+00:00,440.25,441.57,435.59,437.51,30497988,108.2048969305,108.5293272858,107.0595594638,107.5314581625,121991952,0.0,1.0
AAPL,2020-08-06 00:00:00+00:00,455.61,457.65,439.19,441.62,50607225,111.9800865201,112.4814788875,107.9443695239,108.5416163144,202428900,0.0,1.0
AAPL,2020-08-07 00:00:00+00:00,444.45,454.7,441.17,452.82,49511403,109.4387154031,111.9626142284,108.631067779,111.4996942487,198045612,0.82,1.0
AAPL,2020-08-10 00:00:00+00:00,450.91,455.1,440.0,450.4,53100856,111.0293872481,112.0611078411,108.3429739619,110.9038078919,212403424,0.0,1.0
AAPL,2020-08-11 00:00:00+00:00,437.5,449.93,436.4267,447.875,46975594,107.7273888826,110.788077897,107.4631058963,110.2820669618,187902376,0.0,1.0
AAPL,2020-08-12 00:00:00+00:00,452.04,453.1,441.19,441.99,41486205,111.307631704,111.5686397776,108.6359924597,108.8329796851,165944820,0.0,1.0
AAPL,2020-08-13 00:00:00+00:00,460.04,464.17,455.71,457.72,52520516,113.2775039578,114.2944505089,112.2113106004,112.7062410042,210082064,0.0,1.0
AAPL,2020-08-14 00:00:00+00:00,459.63,460.0,452.18,459.315,41391302,113.1765480048,113.2676545966,111.3421044684,113.0989842848,165565208,0.0,1.0
AAPL,2020-08-17 00:00:00+00:00,458.43,464.35,455.8501,464.25,29431414,112.8810671667,114.3387726346,112.2458079883,114.3141492314,117725656,0.0,1.0
AAPL,2020-08-18 00:00:00+00:00,462.25,464.0,456.03,457.41,26408385,113.821681168,114.2525907235,112.2901054906,112.6299084544,105633540,0.0,1.0
AAPL,2020-08-19 00:00:00+00:00,462.83,468.65,462.44,463.933,36384502,113.9644969064,115.397578971,113.868465634,114.2360930434,145538008,0.0,1.0
AAPL,2020-08-20 00:00:00+00:00,473.1,473.568,462.9335,463.0,31726797,116.4933204122,116.6085579391,113.9899821286,114.0063566917,126907188,0.0,1.0
AAPL,2020-08-21 00:00:00+00:00,497.48,499.472,477.0,477.05,84513660,122.4965061059,122.9870042971,117.453633136,117.4659448376,338054640,0.0,1.0
AAPL,2020-08-24 00:00:00+00:00,503.43,515.14,495.745,514.79,86484442,123.9615985947,126.8449991062,122.0692900608,126.7588171951,345937768,0.0,1.0
AAPL,2020-08-25 00:00:00+00:00,499.3,500.7172,492.21,498.79,52873947,122.9446520436,123.2936149134,121.1988527586,122.8190726874,211495788,0.0,1.0
AAPL,2020-08-26 00:00:00+00:00,506.09,507.97,500.33,504.7165,40755567,124.6165811191,125.0795010987,123.1982730963,124.2783786765,163022268,0.0,1.0
AAPL,2020-08-27 00:00:00+00:00,500.04,509.94,495.33,508.57,38888096,123.1268652271,125.5645821412,121.9671029376,125.2272415178,155552384,0.0,1.0
AAPL,2020-08-28 00:00:00+00:00,499.23,505.77,498.31,504.05,46907479,122.9274156614,124.5377862289,122.7008803522,124.1142636943,187629916,0.0,1.0
AAPL,2020-08-31 00:00:00+00:00,129.04,131.0,126.0,127.58,223505733,127.0961578186,129.0266326274,124.1019519927,125.6581510733,223505733,0.0,4.0
AAPL,2020-09-01 00:00:00+00:00,134.18,134.8,130.53,132.76,152470142,132.158729511,132.7693899097,128.5637126477,130.7601202108,152470142,0.0,1.0
AAPL,2020-09-02 00:00:00+00:00,131.4,137.98,127.0,137.59,200118991,129.4206070782,135.9014867933,125.0868881197,135.5173617038,200118991,0.0,1.0
AAPL,2020-09-03 00:00:00+00:00,120.88,128.84,120.5,126.91,257599640,119.0590790229,126.8991705932,118.6848032947,124.9982438683,257599640,0.0,1.0
AAPL,2020-09-04 00:00:00+00:00,120.96,123.7,110.89,120.07,332607163,119.137873913,121.8365989008,109.2195671149,118.2612807601,332607163,0.0,1.0
AAPL,2020-09-08 00:00:00+00:00,112.82,118.99,112.68,113.95,231366563,111.1204938399,117.197549743,110.9826027821,112.2334716633,231366563,0.0,1.0
AAPL,2020-09-09 00:00:00+00:00,117.32,119.14,115.26,117.26,176940455,115.552706411,117.345290162,113.5237379896,115.4936102434,176940455,0.0,1.0
AAPL,2020-09-10 00:00:00+00:00,113.49,120.5,112.5,120.36,182274391,111.7804010449,118.6848032947,110.8053142792,118.5469122369,182274391,0.0,1.0
AAPL,2020-09-11 00:00:00+00:00,112.0,115.23,110.0,114.57,180860325,110.3128462158,113.4941899057,108.3429739619,112.844132062,180860325,0.0,1.0
AAPL,2020-09-14 00:00:00+00:00,115.355,115.93,112.8,114.72,140150087,113.6173069216,114.1836451946,111.1007951173,112.991872481,140150087,0.0,1.0
AAPL,2020-09-15 00:00:00+00:00,115.54,118.829,113.61,118.33,184642039,113.7995201051,117.0389750266,111.8985933801,116.5474918992,184642039,0.0,1.0
AAPL,2020-09-16 00:00:00+00:00,112.13,116.0,112.04,115.23,155026675,110.4408879123,114.2525907235,110.3522436609,113.4941899057,155026675,0.0,1.0
AAPL,2020-09-17 00:00:00+00:00,110.34,112.2,108.71,109.72,178010968,108.6778522451,110.5098334412,107.0724063582,108.0671918464,178010968,0.0,1.0
AAPL,2020-09-18 00:00:00+00:00,106.84,110.88,106.09,110.4,287104882,105.2305758008,109.2097177536,104.4918737056,108.7369484127,287104882,0.0,1.0
AAPL,2020-09-21 00:00:00+00:00,110.08,110.19,103.1,104.54,195713815,108.4217688521,108.530111826,101.5469146861,102.9652227089,195713815,0.0,1.0
AAPL,2020-09-22 00:00:00+00:00,111.81,112.86,109.16,112.68,183055373,110.1257083517,111.1598912849,107.5156276153,110.9826027821,183055373,0.0,1.0
AAPL,2020-09-23 00:00:00+00:00,107.12,112.11,106.77,111.62,150718671,105.5063579164,110.4211891897,105.1616302719,109.9385704875,150718671,0.0,1.0
AAPL,2020-09-24 00:00:00+00:00,108.22,110.25,105.0,105.17,167743349,106.589787656,108.5892079937,103.4182933273,103.5857324689,167743349,0.0,1.0
AAPL,2020-09-25 00:00:00+00:00,112.28,112.44,107.67,108.43,149981441,110.5886283313,110.7462181116,106.0480727862,106.7966242426,149981441,0.0,1.0
AAPL,2020-09-28 00:00:00+00:00,114.96,115.32,112.78,115.01,137672403,113.2282571515,113.5828341572,111.0810963948,113.2775039578,137672403,0.0,1.0
AAPL,2020-09-29 00:00:00+00:00,114.09,115.31,113.57,114.55,100060526,112.3713627211,113.5729847959,111.859195935,112.8244333394,100060526,0.0,1.0
AAPL,2020-09-30 00:00:00+00:00,115.81,117.26,113.62,113.79,142675184,114.0654528594,115.4936102434,111.9084427414,112.075881883,142675184,0.0,1.0
AAPL,2020-10-01 00:00:00+00:00,116.79,117.72,115.83,117.64,116120440,115.0306902638,115.9466808618,114.0851515819,115.8678859716,116120440,0.0,1.0
AAPL,2020-10-02 00:00:00+00:00,113.02,115.37,112.22,112.89,144711986,111.3174810652,113.6320809635,110.5295321637,111.1894393687,144711986,0.0,1.0
AAPL,2020-10-05 00:00:00+00:00,116.5,116.65,113.55,113.91,106243839,114.7450587869,114.892799206,111.8394972125,112.1940742182,106243839,0.0,1.0
AAPL,2020-10-06 00:00:00+00:00,113.16,116.12,112.25,115.7,161498212,111.455372123,114.3707830587,110.5590802475,113.9571098854,161498212,0.0,1.0
AAPL,2020-10-07 00:00:00+00:00,115.08,115.55,114.13,114.62,96848985,113.3464494867,113.8093694664,112.4107601661,112.8933788683,96848985,0.0,1.0
AAPL,2020-10-08 00:00:00+00:00,114.97,116.4,114.5901,116.25,83477153,113.2381065127,114.6465651743,112.8639292781,114.4988247552,83477153,0.0,1.0
AAPL,2020-10-09 00:00:00+00:00,116.97,117.0,114.92,115.28,100506865,115.2079787666,115.2375268504,113.1888597064,113.5434367121,100506865,0.0,1.0
AAPL,2020-10-12 00:00:00+00:00,124.4,125.18,119.2845,120.06,240226769,122.5260541897,123.2943043687,117.4876134324,118.2514313988,240226769,0.0,1.0
AAPL,2020-10-13 00:00:00+00:00,121.1,125.39,119.65,125.27,262330451,119.2757649708,123.5011409553,117.8476075868,123.3829486201,262330451,0.0,1.0
AAPL,2020-10-14 00:00:00+00:00,121.19,123.03,119.62,121.0,151062308,119.3644092222,121.1766916958,117.818059503,119.1772713581,151062308,0.0,1.0
AAPL,2020-10-15 00:00:00+00:00,120.71,121.2,118.15,118.72,112559219,118.8916398813,119.3742585835,116.3702033964,116.9316169887,112559219,0.0,1.0
AAPL,2020-10-16 00:00:00+00:00,119.02,121.548,118.81,121.28,115393808,117.2270978268,119.7170163557,117.0202612401,119.4530534737,115393808,0.0,1.0
AAPL,2020-10-19 00:00:00+00:00,115.98,120.419,115.66,119.96,120639337,114.2328920009,118.6050234684,113.9177124403,118.1529377861,120639337,0.0,1.0
AAPL,2020-10-20 00:00:00+00:00,117.51,118.98,115.63,116.2,124423728,115.7398442751,117.1877003817,113.8881643565,114.4495779489,124423728,0.0,1.0
AAPL,2020-10-21 00:00:00+00:00,116.87,118.705,116.45,116.67,89945980,115.1094851539,116.9168429468,114.6958119806,114.9124979285,89945980,0.0,1.0
AAPL,2020-10-22 00:00:00+00:00,115.75,118.04,114.59,117.45,101987954,114.0063566917,116.2618604224,112.8638307845,115.6807481075,101987954,0.0,1.0
AAPL,2020-10-23 00:00:00+00:00,115.04,116.55,114.28,116.39,82572645,113.3070520416,114.7943055933,112.5585005852,114.636715813,82572645,0.0,1.0
AAPL,2020-10-26 00:00:00+00:00,115.05,116.55,112.88,114.01,111850657,113.3169014029,114.7943055933,111.1795900075,112.2925678309,111850657,0.0,1.0
AAPL,2020-10-27 00:00:00+00:00,116.6,117.28,114.5399,115.49,92276772,114.8435523996,115.5133089659,112.8144854846,113.7502732987,92276772,0.0,1.0
AAPL,2020-10-28 00:00:00+00:00,111.2,115.43,111.1,115.05,143937823,109.5248973142,113.6911771311,109.4264037015,113.3169014029,143937823,0.0,1.0
AAPL,2020-10-29 00:00:00+00:00,115.32,116.93,112.2,112.37,146129173,113.5828341572,115.1685813215,110.5098334412,110.6772725827,146129173,0.0,1.0
AAPL,2020-10-30 00:00:00+00:00,108.86,111.99,107.72,111.06,190573476,107.2201467772,110.3029968545,106.0973195925,109.3870062565,190573476,0.0,1.0
AAPL,2020-11-02 00:00:00+00:00,108.77,110.68,107.32,109.11,122866899,107.1315025258,109.0127305282,105.7033451418,107.466380809,122866899,0.0,1.0
AAPL,2020-11-03 00:00:00+00:00,110.44,111.49,108.73,109.66,107624448,108.7763458578,109.810528791,107.0921050807,108.0080956788,107624448,0.0,1.0
AAPL,2020-11-04 00:00:00+00:00,114.95,115.59,112.35,114.14,138235482,113.2184077902,113.8487669114,110.6575738602,112.4206095274,138235482,0.0,1.0
AAPL,2020-11-05 00:00:00+00:00,119.03,119.62,116.8686,117.95,126387074,117.2369471881,117.818059503,115.1081062433,116.173216171,126387074,0.0,1.0
AAPL,2020-11-06 00:00:00+00:00,118.69,119.2,116.13,118.32,114457922,117.1039808109,117.6071658325,114.57818933,116.7389250109,114457922,0.205,1.0
AAPL,2020-11-09 00:00:00+00:00,116.32,121.99,116.05,120.5,154515315,114.7656504164,120.3598838919,114.4992583462,118.889794319,154515315,0.0,1.0
AAPL,2020-11-10 00:00:00+00:00,115.97,117.59,114.13,115.55,138023390,114.4203273624,116.018679784,112.6049147355,114.0059396976,138023390,0.0,1.0
AAPL,2020-11-11 00:00:00+00:00,119.49,119.63,116.44,117.19,112294954,117.8932906487,118.0314198704,114.8840468921,115.6240248651,112294954,0.0,1.0
AAPL,2020-11-12 00:00:00+00:00,119.21,120.53,118.57,119.62,103350674,117.6170322055,118.9193934379,116.9855843353,118.0215534974,103350674,0.0,1.0
AAPL,2020-11-13 00:00:00+00:00,119.26,119.6717,117.87,119.44,81688586,117.6663640704,118.0725626456,116.2949382272,117.8439587839,81688586,0.0,1.0
AAPL,2020-11-16 00:00:00+00:00,120.3,120.99,118.146,118.92,91183018,118.6924668595,119.3732465946,116.5672501212,117.3309073893,91183018,0.0,1.0
AAPL,2020-11-17 00:00:00+00:00,119.39,120.6741,118.96,119.55,74270973,117.794626919,119.0615678724,117.3703728812,117.9524888866,74270973,0.0,1.0
AAPL,2020-11-18 00:00:00+00:00,118.03,119.82,118.0,118.61,76322111,116.4528001947,118.2188809568,116.4232010758,117.0250498272,76322111,0.0,1.0
AAPL,2020-11-19 00:00:00+00:00,118.64,119.06,116.81,117.59,74112972,117.0546489461,117.4690366109,115.2491026921,116.018679784,74112972,0.0,1.0
AAPL,2020-11-20 00:00:00+00:00,117.34,118.77,117.29,118.64,73604287,115.7720204596,117.1829117947,115.7226885948,117.0546489461,73604287,0.0,1.0
AAPL,2020-11-23 00:00:00+00:00,113.85,117.6202,113.75,117.18,127959318,112.3286562922,116.0484762303,112.2299925625,115.6141584921,127959318,0.0,1.0
AAPL,2020-11-24 00:00:00+00:00,115.17,115.85,112.59,113.91,113226248,113.6310175246,114.3019308867,111.0854932977,112.3878545301,113226248,0.0,1.0
AAPL,2020-11-25 00:00:00+00:00,116.03,116.75,115.17,115.55,76499234,114.4795256002,115.1899044543,113.6310175246,114.0059396976,76499234,0.0,1.0
AAPL,2020-11-27 00:00:00+00:00,116.59,117.49,116.22,116.57,46691331,115.0320424867,115.9200160542,114.6669866867,115.0123097408,46691331,0.0,1.0
AAPL,2020-11-30 00:00:00+00:00,119.05,120.97,116.81,116.97,169410176,117.4591702379,119.3535138487,115.2491026921,115.4069646597,169410176,0.0,1.0
AAPL,2020-12-01 00:00:00+00:00,122.72,123.4693,120.01,121.01,125920963,121.0801291189,121.8194164457,118.4063420433,119.3929793406,125920963,0.0,1.0
AAPL,2020-12-02 00:00:00+00:00,123.08,123.37,120.89,122.02,89004195,121.4353185459,121.7214433621,119.2745828649,120.3894830108,89004195,0.0,1.0
AAPL,2020-12-03 00:00:00+00:00,122.94,123.78,122.21,123.52,78967630,121.2971893243,122.125964654,120.5769440973,121.8694389567,78967630,0.0,1.0
AAPL,2020-12-04 00:00:00+00:00,122.25,122.8608,121.52,122.6,78260421,120.6164095892,121.2190476503,119.8961643622,120.9617326432,78260421,0.0,1.0
AAPL,2020-12-07 00:00:00+00:00,123.75,124.57,122.25,122.31,86711990,122.096365535,122.9054081188,120.6164095892,120.675607827,86711990,0.0,1.0
AAPL,2020-12-08 00:00:00+00:00,124.38,124.98,123.09,124.37,82225512,122.7179470323,123.3099294107,121.4451849188,122.7080806593,82225512,0.0,1.0
AAPL,2020-12-09 00:00:00+00:00,121.78,125.95,121.0,124.53,115089193,120.1526900594,124.266967589,119.3831129676,122.8659426269,115089193,0.0,1.0
AAPL,2020-12-10 00:00:00+00:00,123.24,123.87,120.15,120.5,81312170,121.5931805134,122.2147620107,118.5444712649,118.889794319,81312170,0.0,1.0
AAPL,2020-12-11 00:00:00+00:00,122.41,122.76,120.55,122.43,86939786,120.7742715567,121.1195946108,118.9391261838,120.7940043027,86939786,0.0,1.0
AAPL,2020-12-14 00:00:00+00:00,121.78,123.35,121.54,122.6,79075988,120.1526900594,121.7017106161,119.9158971081,120.9617326432,79075988,0.0,1.0
AAPL,2020-12-15 00:00:00+00:00,127.88,127.9,124.13,124.34,157572262,126.1711775727,126.1909103186,122.471287708,122.6784815404,157572262,0.0,1.0
AAPL,2020-12-16 00:00:00+00:00,127.81,128.37,126.56,127.41,98208591,126.1021129619,126.6546298483,124.8688163403,125.707458043,98208591,0.0,1.0
AAPL,2020-12-17 00:00:00+00:00,128.7,129.58,128.045,128.9,94359811,126.9802201564,127.848460978,126.3339727267,127.1775476159,94359811,0.0,1.0
AAPL,2020-12-18 00:00:00+00:00,126.655,129.1,126.12,128.96,192541496,124.9625468836,127.3748750753,124.4346959295,127.2367458537,192541496,0.0,1.0
AAPL,2020-12-21 00:00:00+00:00,128.23,128.31,123.449,125.02,121251553,126.5165006267,126.5954316105,121.7993877086,123.3493949025,121251553,0.0,1.0
